folio,oa,siteNumber,siteName,status,phase,sku,partId,qty,usuariosXSP,usuariosFac
A12170294,297687,71645463,OCAMPO IEEG GTO,Cancelado,Desconocido,UNC.CUAD.BS.103,32431581,1,0,
A12170294,297687,71645463,OCAMPO IEEG GTO,Cancelado,Desconocido,UNC.CUAD.BS.101,32431583,2,0,
A12170294,297687,71645463,OCAMPO IEEG GTO,Cancelado,Desconocido,UNC.CUAD.BS.901,32431585,3,0,
A12170293,297685,71648389,IEEG MOROLEON 2018,Cancelado,Desconocido,UNC.CUAD.BS.103,32431570,1,0,
A12170293,297685,71648389,IEEG MOROLEON 2018,Cancelado,Desconocido,UNC.CUAD.BS.101,32431572,2,0,
A12170293,297685,71648389,IEEG MOROLEON 2018,Cancelado,Desconocido,UNC.CUAD.BS.901,32431574,3,0,
A12170291,297680,71648366,IEEG LEON 2018,Cancelado,Desconocido,UNC.CUAD.BS.103,32431494,1,0,
A12170291,297680,71648366,IEEG LEON 2018,Cancelado,Desconocido,UNC.CUAD.BS.901,32431498,21,0,
A12170291,297680,71648366,IEEG LEON 2018,Cancelado,Desconocido,UNC.CUAD.BS.101,32431496,20,0,
A12170337,297678,71645461,JERECUARO IEEG GTO,Cancelado,Desconocido,UNC.CUAD.BS.103,32431483,1,0,
A12170337,297678,71645461,JERECUARO IEEG GTO,Cancelado,Desconocido,UNC.CUAD.BS.101,32431485,2,0,
A12170337,297678,71645461,JERECUARO IEEG GTO,Cancelado,Desconocido,UNC.CUAD.BS.901,32431487,3,0,
A12170363,297677,71648305,IEEG JARAL DEL PROGRESO MPAL,Cancelado,Desconocido,UNC.CUAD.BS.103,32431472,1,0,
A12170363,297677,71648305,IEEG JARAL DEL PROGRESO MPAL,Cancelado,Desconocido,UNC.CUAD.BS.101,32431474,2,0,
A12170363,297677,71648305,IEEG JARAL DEL PROGRESO MPAL,Cancelado,Desconocido,UNC.CUAD.BS.901,32431476,3,0,
A12170336,297676,71647918,IEEG HUANIMARO 2018,Cancelado,Desconocido,UNC.CUAD.BS.103,32431438,1,0,
A12170336,297676,71647918,IEEG HUANIMARO 2018,Cancelado,Desconocido,UNC.CUAD.BS.901,32431442,3,0,
A12170336,297676,71647918,IEEG HUANIMARO 2018,Cancelado,Desconocido,UNC.CUAD.BS.101,32431440,2,0,
A12170281,297675,71646395,GUANAJUATO II -YERBABUENA-,Cancelado,Desconocido,UNC.CUAD.BS.103,32431423,1,0,
A12170281,297675,71646395,GUANAJUATO II -YERBABUENA-,Cancelado,Desconocido,UNC.CUAD.BS.901,32431427,6,0,
A12170281,297675,71646395,GUANAJUATO II -YERBABUENA-,Cancelado,Desconocido,UNC.CUAD.BS.101,32431425,5,0,
A12170362,297669,71647912,IEEG DOLORES HIDALGO 2018,Cancelado,Desconocido,UNC.CUAD.BS.103,32431366,1,0,
A12170362,297669,71647912,IEEG DOLORES HIDALGO 2018,Cancelado,Desconocido,UNC.CUAD.BS.901,32431370,6,0,
A12170362,297669,71647912,IEEG DOLORES HIDALGO 2018,Cancelado,Desconocido,UNC.CUAD.BS.101,32431368,5,0,
A12170331,297667,71646042,DOCTOR MORA IEEG,Cancelado,Desconocido,UNC.CUAD.BS.103,32431336,1,0,
A12170331,297667,71646042,DOCTOR MORA IEEG,Cancelado,Desconocido,UNC.CUAD.BS.101,32431338,2,0,
A12170331,297667,71646042,DOCTOR MORA IEEG,Cancelado,Desconocido,UNC.CUAD.BS.901,32431340,3,0,
A12170358,297662,71647897,IEEG CUERAMARO 2018,Cancelado,Desconocido,UNC.CUAD.BS.901,32431320,3,0,
A12170358,297662,71647897,IEEG CUERAMARO 2018,Cancelado,Desconocido,UNC.CUAD.BS.103,32431316,1,0,
A12170358,297662,71647897,IEEG CUERAMARO 2018,Cancelado,Desconocido,UNC.CUAD.BS.101,32431318,2,0,
A12170280,297660,71647894,IEEG CORTAZAR 2018,Cancelado,Desconocido,UNC.CUAD.BS.103,32431305,1,0,
A12170280,297660,71647894,IEEG CORTAZAR 2018,Cancelado,Desconocido,UNC.CUAD.BS.901,32431309,3,0,
A12170280,297660,71647894,IEEG CORTAZAR 2018,Cancelado,Desconocido,UNC.CUAD.BS.101,32431307,2,0,
A12170355,297658,71645457,CORONEO IEEG GTO,Cancelado,Desconocido,UNC.CUAD.BS.103,32431276,1,0,
A12170355,297658,71645457,CORONEO IEEG GTO,Cancelado,Desconocido,UNC.CUAD.BS.901,32431280,3,0,
A12170355,297658,71645457,CORONEO IEEG GTO,Cancelado,Desconocido,UNC.CUAD.BS.101,32431278,2,0,
A12170359,297654,71645453,COMONFORT IEEG GTO,Cancelado,Desconocido,UNC.CUAD.BS.901,32431267,3,0,
A12170359,297654,71645453,COMONFORT IEEG GTO,Cancelado,Desconocido,UNC.CUAD.BS.103,32431263,1,0,
A12170359,297654,71645453,COMONFORT IEEG GTO,Cancelado,Desconocido,UNC.CUAD.BS.101,32431265,2,0,
A12170361,297651,71442967,2015 IEEG CELAYA,Cancelado,Desconocido,UNC.CUAD.BS.103,32431188,1,0,
A12170361,297651,71442967,2015 IEEG CELAYA,Cancelado,Desconocido,UNC.CUAD.BS.901,32431192,9,0,
A12170361,297651,71442967,2015 IEEG CELAYA,Cancelado,Desconocido,UNC.CUAD.BS.101,32431190,8,0,
A12170323,297646,71311524,IEEG APASEO EL GRANDE 2009,Cancelado,Desconocido,UNC.CUAD.BS.103,32431162,1,0,
A12170323,297646,71311524,IEEG APASEO EL GRANDE 2009,Cancelado,Desconocido,UNC.CUAD.BS.901,32431164,3,0,
A12170323,297646,71311524,IEEG APASEO EL GRANDE 2009,Cancelado,Desconocido,UNC.CUAD.BS.101,32431166,2,0,
A12170279,297642,71451733,2015 IEEG APASEO EL ALTO,Cancelado,Desconocido,UNC.CUAD.BS.103,32431124,1,0,
A12170279,297642,71451733,2015 IEEG APASEO EL ALTO,Cancelado,Desconocido,UNC.CUAD.BS.101,32431126,2,0,
A12170279,297642,71451733,2015 IEEG APASEO EL ALTO,Cancelado,Desconocido,UNC.CUAD.BS.901,32431128,3,0,
A12170360,297641,71648863,PERMANENTE SAN MIGUEL DE ALLENDE,Cancelado,Implementación,UNC.CUAD.BS.103,32431088,1,0,
A12170360,297641,71648863,PERMANENTE SAN MIGUEL DE ALLENDE,Cancelado,Implementación,UNC.CUAD.BS.101,32431090,5,0,
A12170360,297641,71648863,PERMANENTE SAN MIGUEL DE ALLENDE,Cancelado,Implementación,UNC.CUAD.BS.901,32431092,6,0,
A12170351,297634,71442963,2015 IEEG ACAMBARO,Cancelado,Desconocido,UNC.CUAD.BS.103,32431035,1,0,
A12170351,297634,71442963,2015 IEEG ACAMBARO,Cancelado,Desconocido,UNC.CUAD.BS.101,32431037,5,0,
A12170351,297634,71442963,2015 IEEG ACAMBARO,Cancelado,Desconocido,UNC.CUAD.BS.901,32431039,6,0,
A12170352,297629,71647781,IEEG ABASOLO 2018,Cancelado,Desconocido,UNC.CUAD.BS.103,32431008,1,0,
A12170352,297629,71647781,IEEG ABASOLO 2018,Cancelado,Desconocido,UNC.CUAD.BS.101,32431010,2,0,
A12170352,297629,71647781,IEEG ABASOLO 2018,Cancelado,Desconocido,UNC.CUAD.BS.901,32431012,3,0,
A11171797,297072,71648873,IEEG CORPORATIVO GTO 2009,Cancelado,Implementación,UNC.CUAD.BS.902,32412563,1,0,
A10171324,293039,71647894,IEEG CORTAZAR 2018,Cancelado,Desconocido,UNC.CUAD60.BS.101,32270751,3,0,
A10171324,293039,71647894,IEEG CORTAZAR 2018,Cancelado,Desconocido,UNC.CUAD60.BS.901,32270753,1,0,
A10170554,291104,71648389,IEEG MOROLEON 2018,Cancelado,Desconocido,UNC.CUAD60.BS.901,32218614,1,0,
A10170554,291104,71648389,IEEG MOROLEON 2018,Cancelado,Desconocido,UNC.CUAD60.BS.101,32218612,3,0,
A10170402,290613,71648857,IEEG YURIRIA 2018,Cancelado,Desconocido,UNC.CUAD60.BS.101,32159990,6,0,
A10170402,290613,71648857,IEEG YURIRIA 2018,Cancelado,Desconocido,UNC.CUAD60.BS.901,32159992,1,0,
A10170374,290456,71442970,2015 IEEG IRAPUATO,Activo,Planeación,UNC.CUAD60.BS.101,32157002,9,0,
A10170374,290456,71442970,2015 IEEG IRAPUATO,Activo,Planeación,UNC.CUAD60.BS.901,32157004,1,0,
A10170384,290452,71647918,IEEG HUANIMARO 2018,Cancelado,Desconocido,UNC.CUAD60.BS.101,32156963,3,0,
A10170384,290452,71647918,IEEG HUANIMARO 2018,Cancelado,Desconocido,UNC.CUAD60.BS.901,32156965,1,0,
A10170394,290424,71442967,2015 IEEG CELAYA,Cancelado,Desconocido,UNC.CUAD60.BS.101,32156340,5,0,
A10170394,290424,71442967,2015 IEEG CELAYA,Cancelado,Desconocido,UNC.CUAD60.BS.103,32156338,4,0,
A10170394,290424,71442967,2015 IEEG CELAYA,Cancelado,Desconocido,UNC.CUAD60.BS.901,32156342,1,0,
A10170392,290422,71442966,2015 IEEG ATARJEA,Cancelado,Desconocido,UNC.CUAD60.BS.101,32156323,3,0,
A10170392,290422,71442966,2015 IEEG ATARJEA,Cancelado,Desconocido,UNC.CUAD60.BS.901,32156325,1,0,
A10170184,290612,71648849,2015 IEEG XICHU-71451765,Cancelado,Desconocido,UNC.CUAD60.BS.101,32159978,3,0,
A10170184,290612,71648849,2015 IEEG XICHU-71451765,Cancelado,Desconocido,UNC.CUAD60.BS.901,32159980,1,0,
A10170185,290611,71646054,VILLAGRAN IEEG GTO,Cancelado,Desconocido,UNC.CUAD60.BS.101,32159969,3,0,
A10170185,290611,71646054,VILLAGRAN IEEG GTO,Cancelado,Desconocido,UNC.CUAD60.BS.901,32159971,1,0,
A10170186,290609,71646337,VICTORIA -HIDALGO-,Activo,Planeación,UNC.CUAD60.BS.901,32159962,1,0,
A10170186,290609,71646337,VICTORIA -HIDALGO-,Activo,Planeación,UNC.CUAD60.BS.101,32159960,3,0,
A10170182,290592,71648834,IEEG VALLE SANTIAGO 2018,Cancelado,Desconocido,UNC.CUAD60.BS.101,32159683,6,0,
A10170182,290592,71648834,IEEG VALLE SANTIAGO 2018,Cancelado,Desconocido,UNC.CUAD60.BS.901,32159685,1,0,
A10170177,290590,71311585,IEEG URIANGATO 2009 FINAL,Cancelado,Desconocido,UNC.CUAD60.BS.101,32159671,3,0,
A10170177,290590,71311585,IEEG URIANGATO 2009 FINAL,Cancelado,Desconocido,UNC.CUAD60.BS.901,32159673,1,0,
A10170178,290589,71445595,2015 IEEG TIERRA BLANCA,Cancelado,Desconocido,UNC.CUAD60.BS.101,32159649,3,0,
A10170178,290589,71445595,2015 IEEG TIERRA BLANCA,Cancelado,Desconocido,UNC.CUAD60.BS.901,32159651,1,0,
A10170179,290588,71648809,IEEG TARIMORO 2018,Cancelado,Desconocido,UNC.CUAD60.BS.101,32159640,3,0,
A10170179,290588,71648809,IEEG TARIMORO 2018,Cancelado,Desconocido,UNC.CUAD60.BS.901,32159642,1,0,
A10170180,290587,71646015,IEEG TARANDACUAO GALEANA,Cancelado,Desconocido,UNC.CUAD60.BS.101,32159631,3,0,
A10170180,290587,71646015,IEEG TARANDACUAO GALEANA,Cancelado,Desconocido,UNC.CUAD60.BS.901,32159633,1,0,
A10170181,290585,71646058,SILAO IEEG GTO,Cancelado,Desconocido,UNC.CUAD60.BS.901,32158998,1,0,
A10170181,290585,71646058,SILAO IEEG GTO,Cancelado,Desconocido,UNC.CUAD60.BS.101,32158996,6,0,
A10170176,290575,71645511,SANTIAGO MARAVATIO IEEG GTO,Cancelado,Desconocido,UNC.CUAD60.BS.101,32158889,3,0,
A10170176,290575,71645511,SANTIAGO MARAVATIO IEEG GTO,Cancelado,Desconocido,UNC.CUAD60.BS.901,32158882,1,0,
A10170175,290569,71611303,2017 SITIO JUVENTINO ROSAS,Activo,Planeación,UNC.CUAD60.BS.101,32158769,6,0,
A10170175,290569,71611303,2017 SITIO JUVENTINO ROSAS,Activo,Planeación,UNC.CUAD60.BS.901,32158771,1,0,
A10170174,290562,71648755,IEEG STA CATARINA 2018,Cancelado,Desconocido,UNC.CUAD60.BS.901,32158704,1,0,
A10170174,290562,71648755,IEEG STA CATARINA 2018,Cancelado,Desconocido,UNC.CUAD60.BS.101,32158702,3,0,
A10170414,290560,71646046,IEE SAN LUIS DE LA PAZ,Cancelado,Desconocido,UNC.CUAD60.BS.101,32158527,6,0,
A10170414,290560,71646046,IEE SAN LUIS DE LA PAZ,Cancelado,Desconocido,UNC.CUAD60.BS.901,32158529,1,0,
A10170409,290558,71451753,2015 IEEG SAN JOSE ITURBIDE,Cancelado,Desconocido,UNC.CUAD60.BS.901,32158484,1,0,
A10170409,290558,71451753,2015 IEEG SAN JOSE ITURBIDE,Cancelado,Desconocido,UNC.CUAD60.BS.101,32158482,3,0,
A10170169,290555,71646051,IEEG SN FCO DEL RINCON AGS,Cancelado,Desconocido,UNC.CUAD60.BS.101,32158473,6,0,
A10170169,290555,71646051,IEEG SN FCO DEL RINCON AGS,Cancelado,Desconocido,UNC.CUAD60.BS.901,32158475,1,0,
A10170165,290554,71648506,IEEG SAN FELIPE 2018,Cancelado,Desconocido,UNC.CUAD60.BS.101,32158434,3,0,
A10170165,290554,71648506,IEEG SAN FELIPE 2018,Cancelado,Desconocido,UNC.CUAD60.BS.901,32158436,1,0,
A10170166,290551,71645466,SAN DIEGO DE LA UNION IEEG GTO,Cancelado,Desconocido,UNC.CUAD60.BS.101,32158406,3,0,
A10170166,290551,71645466,SAN DIEGO DE LA UNION IEEG GTO,Cancelado,Desconocido,UNC.CUAD60.BS.901,32158408,1,0,
A10170167,290548,71648437,IEEG SALVATIERRA 2018,Cancelado,Desconocido,UNC.CUAD60.BS.901,32158171,1,0,
A10170167,290548,71648437,IEEG SALVATIERRA 2018,Cancelado,Desconocido,UNC.CUAD60.BS.101,32158169,3,0,
A10170161,290510,71648434,IEEG SALAMANCA 2018,Cancelado,Desconocido,UNC.CUAD60.BS.901,32157730,1,0,
A10170161,290510,71648434,IEEG SALAMANCA 2018,Cancelado,Desconocido,UNC.CUAD60.BS.101,32157728,6,0,
A10170159,290507,71648431,IEEG ROMITA 2018,Activo,Planeación,UNC.CUAD60.BS.101,32157714,3,0,
A10170159,290507,71648431,IEEG ROMITA 2018,Activo,Planeación,UNC.CUAD60.BS.901,32157716,1,0,
A10170138,290483,71645464,PURISIMA DEL RINCON IEEG GTO,Activo,Planeación,UNC.CUAD60.BS.101,32157467,3,0,
A10170138,290483,71645464,PURISIMA DEL RINCON IEEG GTO,Activo,Planeación,UNC.CUAD60.BS.901,32157469,1,0,
A10170132,290482,71648410,IEEG PUEBLO NUEVO 2018,Activo,Planeación,UNC.CUAD60.BS.901,32157460,1,0,
A10170132,290482,71648410,IEEG PUEBLO NUEVO 2018,Activo,Planeación,UNC.CUAD60.BS.101,32157458,3,0,
A10170140,290480,71648403,IEEG PENJAMO 2018,Cancelado,Desconocido,UNC.CUAD60.BS.901,32157443,1,0,
A10170140,290480,71648403,IEEG PENJAMO 2018,Cancelado,Desconocido,UNC.CUAD60.BS.101,32157441,6,0,
A10170141,290478,71645463,OCAMPO IEEG GTO,Cancelado,Desconocido,UNC.CUAD60.BS.101,32157369,3,0,
A10170141,290478,71645463,OCAMPO IEEG GTO,Cancelado,Desconocido,UNC.CUAD60.BS.901,32157371,1,0,
A10170134,290473,71648371,IEEG MANUEL DOBLADO 2018,Cancelado,Desconocido,UNC.CUAD60.BS.101,32157317,3,0,
A10170134,290473,71648371,IEEG MANUEL DOBLADO 2018,Cancelado,Desconocido,UNC.CUAD60.BS.901,32157319,1,0,
A10170125,290471,71648366,IEEG LEON 2018,Activo,Planeación,UNC.CUAD60.BS.103,32157262,20,0,
A10170125,290471,71648366,IEEG LEON 2018,Activo,Planeación,UNC.CUAD60.BS.901,32157266,1,0,
A10170125,290471,71648366,IEEG LEON 2018,Activo,Planeación,UNC.CUAD60.BS.101,32157264,1,0,
A10170413,290465,71645461,JERECUARO IEEG GTO,Cancelado,Desconocido,UNC.CUAD60.BS.901,32157216,1,0,
A10170413,290465,71645461,JERECUARO IEEG GTO,Cancelado,Desconocido,UNC.CUAD60.BS.101,32157214,3,0,
A10170143,290462,71648305,IEEG JARAL DEL PROGRESO MPAL,Cancelado,Desconocido,UNC.CUAD60.BS.901,32157053,1,0,
A10170143,290462,71648305,IEEG JARAL DEL PROGRESO MPAL,Cancelado,Desconocido,UNC.CUAD60.BS.101,32157051,3,0,
A10170123,290444,71646395,GUANAJUATO II -YERBABUENA-,Activo,Planeación,UNC.CUAD60.BS.901,32156773,1,0,
A10170123,290444,71646395,GUANAJUATO II -YERBABUENA-,Activo,Planeación,UNC.CUAD60.BS.101,32156771,6,0,
A10170144,290442,71647912,IEEG DOLORES HIDALGO 2018,Cancelado,Desconocido,UNC.CUAD60.BS.101,32156733,6,0,
A10170144,290442,71647912,IEEG DOLORES HIDALGO 2018,Cancelado,Desconocido,UNC.CUAD60.BS.901,32156735,1,0,
A10170120,290437,71646042,DOCTOR MORA IEEG,Cancelado,Desconocido,UNC.CUAD60.BS.101,32156645,3,0,
A10170120,290437,71646042,DOCTOR MORA IEEG,Cancelado,Desconocido,UNC.CUAD60.BS.901,32156647,1,0,
A10170119,290430,71647897,IEEG CUERAMARO 2018,Cancelado,Desconocido,UNC.CUAD60.BS.101,32156439,3,0,
A10170119,290430,71647897,IEEG CUERAMARO 2018,Cancelado,Desconocido,UNC.CUAD60.BS.901,32156441,1,0,
A10170115,290427,71645457,CORONEO IEEG GTO,Cancelado,Desconocido,UNC.CUAD60.BS.901,32156370,1,0,
A10170115,290427,71645457,CORONEO IEEG GTO,Cancelado,Desconocido,UNC.CUAD60.BS.101,32156363,3,0,
A10170127,290425,71645453,COMONFORT IEEG GTO,Cancelado,Desconocido,UNC.CUAD60.BS.101,32156349,3,0,
A10170127,290425,71645453,COMONFORT IEEG GTO,Cancelado,Desconocido,UNC.CUAD60.BS.901,32156351,1,0,
A10170110,290418,71311524,IEEG APASEO EL GRANDE 2009,Cancelado,Desconocido,UNC.CUAD60.BS.901,32156250,1,0,
A10170110,290418,71311524,IEEG APASEO EL GRANDE 2009,Cancelado,Desconocido,UNC.CUAD60.BS.101,32156248,3,0,
A10170117,290416,71451733,2015 IEEG APASEO EL ALTO,Cancelado,Desconocido,UNC.CUAD60.BS.901,32156234,1,0,
A10170117,290416,71451733,2015 IEEG APASEO EL ALTO,Cancelado,Desconocido,UNC.CUAD60.BS.101,32156232,3,0,
A10170092,290359,71648863,PERMANENTE SAN MIGUEL DE ALLENDE,Cancelado,Desconocido,UNC.CUAD60.BS.101,32154368,6,0,
A10170092,290359,71648863,PERMANENTE SAN MIGUEL DE ALLENDE,Cancelado,Desconocido,UNC.CUAD60.BS.901,32154370,1,0,
A10170091,290352,71442963,2015 IEEG ACAMBARO,Cancelado,Desconocido,UNC.CUAD60.BS.901,32154121,1,0,
A10170091,290352,71442963,2015 IEEG ACAMBARO,Cancelado,Desconocido,UNC.CUAD60.BS.101,32154119,6,0,
A10170088,290347,71647781,IEEG ABASOLO 2018,Cancelado,Desconocido,UNC.CUAD60.BS.901,32154085,1,0,
A10170088,290347,71647781,IEEG ABASOLO 2018,Cancelado,Desconocido,UNC.CUAD60.BS.101,32154083,3,0,
A10170009,290043,71648873,IEEG CORPORATIVO GTO 2009,Cancelado,Desconocido,UNC.CUAD60.BS.101,32129691,20,1,
A10170009,290043,71648873,IEEG CORPORATIVO GTO 2009,Cancelado,Desconocido,UNC.CUAD60.BS.901,32129693,20,0,
A07160313,236421,70101735,IEEG GTO PUENTECILLAS CORP,Cancelado,Desconocido,UNC.CUAD.BS.101,30412242,1,1,
A07160092,235141,70101735,IEEG GTO PUENTECILLAS CORP,Cancelado,Desconocido,UNC.CUAD.BS.101,30366650,1,1,
A05160017,228997,71528182,PERMANENTE SAN LUIS DE LA PAZ,Activo,Operativo,UNC.CUAD.BS.901,30192985,6,0,5
A05160017,228997,71528182,PERMANENTE SAN LUIS DE LA PAZ,Activo,Operativo,UNC.CUAD.BS.902,30192997,1,0,1
A05160017,228997,71528182,PERMANENTE SAN LUIS DE LA PAZ,Activo,Operativo,UNC.CUAD.BS.101,30192983,6,3,5
A05160016,228996,71497334,PERMANENTE SAN FRANCISCO DEL RINCON DIC2,Cancelado,Desconocido,UNC.CUAD.BS.902,30192969,1,0,1
A05160016,228996,71497334,PERMANENTE SAN FRANCISCO DEL RINCON DIC2,Cancelado,Desconocido,UNC.CUAD.BS.101,30192955,6,4,5
A05160016,228996,71497334,PERMANENTE SAN FRANCISCO DEL RINCON DIC2,Cancelado,Desconocido,UNC.CUAD.BS.901,30192957,6,0,5
A05160011,228995,71487981,PERMANENTE LEON 2015,Activo,Operativo,UNC.CUAD.BS.101,30192925,6,4,5
A05160011,228995,71487981,PERMANENTE LEON 2015,Activo,Operativo,UNC.CUAD.BS.901,30192927,6,0,5
A05160011,228995,71487981,PERMANENTE LEON 2015,Activo,Operativo,UNC.CUAD.BS.902,30192939,1,0,1
A05160012,228993,71487920,PERMANENTE CELAYA 2015,Activo,Operativo,UNC.CUAD.BS.101,30192893,6,4,5
A05160012,228993,71487920,PERMANENTE CELAYA 2015,Activo,Operativo,UNC.CUAD.BS.902,30192907,1,0,1
A05160012,228993,71487920,PERMANENTE CELAYA 2015,Activo,Operativo,UNC.CUAD.BS.901,30192895,6,0,5
A05160014,228991,71469088,PERMANENTE PENJAMO 112015,Activo,Operativo,UNC.CUAD.BS.101,30192844,6,5,5
A05160014,228991,71469088,PERMANENTE PENJAMO 112015,Activo,Operativo,UNC.CUAD.BS.902,30192858,1,0,1
A05160014,228991,71469088,PERMANENTE PENJAMO 112015,Activo,Operativo,UNC.CUAD.BS.901,30192846,6,0,5
A05160013,228990,71468694,PERMANENTE VALLE DE SANTIAGO 2015,Activo,Operativo,UNC.CUAD.BS.101,30192816,6,4,5
A05160013,228990,71468694,PERMANENTE VALLE DE SANTIAGO 2015,Activo,Operativo,UNC.CUAD.BS.902,30192830,1,0,1
A05160013,228990,71468694,PERMANENTE VALLE DE SANTIAGO 2015,Activo,Operativo,UNC.CUAD.BS.901,30192818,6,0,5
A05160010,228989,71460708,PERMANENTE YURIRIA,Activo,Operativo,UNC.CUAD.BS.101,30192788,6,3,5
A05160010,228989,71460708,PERMANENTE YURIRIA,Activo,Operativo,UNC.CUAD.BS.901,30192790,6,0,5
A05160010,228989,71460708,PERMANENTE YURIRIA,Activo,Operativo,UNC.CUAD.BS.902,30192802,1,0,1
A05160009,228987,71460703,PERMANENTE  APASEO EL GRANDE,Activo,Operativo,UNC.CUAD.BS.101,30192758,6,4,5
A05160009,228987,71460703,PERMANENTE  APASEO EL GRANDE,Activo,Operativo,UNC.CUAD.BS.901,30192760,6,0,5
A05160009,228987,71460703,PERMANENTE  APASEO EL GRANDE,Activo,Operativo,UNC.CUAD.BS.902,30192772,1,0,1
A05160008,228986,71460372,PERMANENTE SAN MIGUEL DE ALLENDE,Activo,Operativo,UNC.CUAD.BS.101,30192646,6,5,5
A05160008,228986,71460372,PERMANENTE SAN MIGUEL DE ALLENDE,Activo,Operativo,UNC.CUAD.BS.901,30192649,6,0,5
A05160008,228986,71460372,PERMANENTE SAN MIGUEL DE ALLENDE,Activo,Operativo,UNC.CUAD.BS.902,30192667,1,0,1
A05160007,228985,71453493,IRAPUATO PASEO DE LAS FRESAS,Activo,Operativo,UNC.CUAD.BS.101,30192566,6,4,5
A05160007,228985,71453493,IRAPUATO PASEO DE LAS FRESAS,Activo,Operativo,UNC.CUAD.BS.902,30192580,1,0,1
A05160007,228985,71453493,IRAPUATO PASEO DE LAS FRESAS,Activo,Operativo,UNC.CUAD.BS.901,30192568,6,0,5
A04160481,228683,71290046,IEEG GTO SALAMANCA GTO,Activo,Operativo,UNC.CUAD.BS.101,30181875,6,4,"5,1"
A04160481,228683,71290046,IEEG GTO SALAMANCA GTO,Activo,Operativo,UNC.CUAD.BS.901,30181877,6,0,5
A04160481,228683,71290046,IEEG GTO SALAMANCA GTO,Activo,Operativo,UNC.CUAD.BS.902,30181889,1,0,1
A04160482,228681,71244532,IEEG DOLORES HGO HEROES,Activo,Operativo,UNC.CUAD.BS.101,30181844,6,3,5
A04160482,228681,71244532,IEEG DOLORES HGO HEROES,Activo,Operativo,UNC.CUAD.BS.901,30181870,6,0,5
A04160482,228681,71244532,IEEG DOLORES HGO HEROES,Activo,Operativo,UNC.CUAD.BS.902,30181856,1,0,1
A04160483,228678,71242081,IEEG GTO SALVATIERRA FCO I MADERO,Activo,Operativo,UNC.CUAD.BS.101,30181807,6,4,5
A04160483,228678,71242081,IEEG GTO SALVATIERRA FCO I MADERO,Activo,Operativo,UNC.CUAD.BS.902,30181818,1,0,1
A04160483,228678,71242081,IEEG GTO SALVATIERRA FCO I MADERO,Activo,Operativo,UNC.CUAD.BS.901,30181809,6,0,5
A04160484,228676,70101736,EEG GTO ACAMBARO DR SAMANO 93,Activo,Operativo,UNC.CUAD.BS.101,30181776,6,4,5
A04160484,228676,70101736,EEG GTO ACAMBARO DR SAMANO 93,Activo,Operativo,UNC.CUAD.BS.901,30181778,6,0,5
A04160484,228676,70101736,EEG GTO ACAMBARO DR SAMANO 93,Activo,Operativo,UNC.CUAD.BS.902,30181790,1,0,1
A04160485,228673,70101735,IEEG GTO PUENTECILLAS CORP,Activo,Operativo,UNC.CUAD.BS.103,30181607,29,29,23
A04160485,228673,70101735,IEEG GTO PUENTECILLAS CORP,Activo,Operativo,UNC.CUAD.BS.101,30181605,78,71,"77,1"
A04160485,228673,70101735,IEEG GTO PUENTECILLAS CORP,Activo,Operativo,UNC.CUAD.BS.104,30181609,15,15,15
A04160485,228673,70101735,IEEG GTO PUENTECILLAS CORP,Activo,Operativo,UNC.CUAD.BS.201,30181611,2,0,1
A04160485,228673,70101735,IEEG GTO PUENTECILLAS CORP,Activo,Operativo,UNC.CUAD.BS.901,30181613,122,0,"115,1"
A04160485,228673,70101735,IEEG GTO PUENTECILLAS CORP,Activo,Operativo,UNC.CUAD.BS.902,30181629,1,0,1
A03160360,226055,71528182,PERMANENTE SAN LUIS DE LA PAZ,Cancelado,Desconocido,UNC.CUAD.BS.901,29983551,6,0,
A03160360,226055,71528182,PERMANENTE SAN LUIS DE LA PAZ,Cancelado,Desconocido,UNC.CUAD.BS.902,29983563,1,0,
A03160360,226055,71528182,PERMANENTE SAN LUIS DE LA PAZ,Cancelado,Desconocido,UNC.CUAD.BS.101,29983549,6,1,
V000000018,233077,70101735,IEEG GTO PUENTECILLAS CORP,Activo,Operativo,UNC.CUAD.BS.101,30309701,1,0,
A12173764,300269,71664656,EL PUEBLITO,Activo,Planeación,UNC.CUAD60.BS.201,32528270,2,0,
A12173764,300269,71664656,EL PUEBLITO,Activo,Planeación,UNC.CUAD60.BS.103,32528310,3,0,
A12173764,300269,71664656,EL PUEBLITO,Activo,Planeación,UNC.CUAD60.BS.101,32528314,1,0,
A12173764,300269,71664656,EL PUEBLITO,Activo,Planeación,UNC.CUAD60.BS.902,32528296,1,0,
A12173764,300269,71664656,EL PUEBLITO,Activo,Planeación,UNC.CUAD60.BS.901,32528306,4,0,
A01181786,300269,71274415,SUC LOMAS,Activo,Planeación,UNC.CUAD60.BS.201,32528196,2,0,
A01181786,300269,71274415,SUC LOMAS,Activo,Planeación,UNC.CUAD60.BS.901,32528258,15,0,
A01181786,300269,71274415,SUC LOMAS,Activo,Planeación,UNC.CUAD60.BS.902,32528243,1,0,
A01181786,300269,71274415,SUC LOMAS,Activo,Planeación,UNC.CUAD60.BS.101,32528262,12,0,
A01181786,300269,71274415,SUC LOMAS,Activo,Planeación,UNC.CUAD60.BS.103,32528266,3,0,
