"folio","oa","siteNumber","clientName","siteName","phase","status","sku","partId","qty","usuariosXSP","usuariosFac"
"A09160301",243003,71293662,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV REYNOSA","Planeación","Activo","UNC.CUAD.BS.103",30573493,3,0,"[]"
"A09160301",243003,71293662,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV REYNOSA","Planeación","Activo","UNC.CUAD.BS.901",30573497,30,0,"[]"
"A09160301",243003,71293662,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV REYNOSA","Planeación","Activo","UNC.CUAD.BS.101",30573491,27,17,"[]"
"A09160301",243003,71293662,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV REYNOSA","Planeación","Activo","UNC.CUAD.BS.902",30573507,1,0,"[]"
"A09160291",242998,71396464,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","OFV TENOSIQUE","Operativo","Activo","UNC.CUAD.BS.101",30573270,5,3,"[3]"
"A09160291",242998,71396464,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","OFV TENOSIQUE","Operativo","Activo","UNC.CUAD.BS.901",30573276,8,0,"[6]"
"A09160291",242998,71396464,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","OFV TENOSIQUE","Operativo","Activo","UNC.CUAD.BS.902",30573286,1,0,"[1]"
"A09160291",242998,71396464,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","OFV TENOSIQUE","Operativo","Activo","UNC.CUAD.BS.103",30573272,3,3,"[3]"
"A09160291",242998,71396464,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","OFV TENOSIQUE","Operativo","Activo","UNC.CUAD.BS.201",30573274,1,0,"[1]"
"A09160281",242990,71293547,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV SAN LUIS RIO COLORADO","Planeación","Activo","UNC.CUAD.BS.901",30573124,32,0,"[]"
"A09160281",242990,71293547,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV SAN LUIS RIO COLORADO","Planeación","Activo","UNC.CUAD.BS.201",30573130,1,0,"[]"
"A09160281",242990,71293547,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV SAN LUIS RIO COLORADO","Planeación","Activo","UNC.CUAD.BS.902",30573141,1,0,"[]"
"A09160281",242990,71293547,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV SAN LUIS RIO COLORADO","Planeación","Activo","UNC.CUAD.BS.101",30573126,29,0,"[]"
"A09160281",242990,71293547,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV SAN LUIS RIO COLORADO","Planeación","Activo","UNC.CUAD.BS.103",30573128,3,0,"[]"
"A09160280",242982,71432516,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV RIO VERDE II","Planeación","Activo","UNC.CUAD.BS.101",30572865,21,0,"[]"
"A09160280",242982,71432516,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV RIO VERDE II","Planeación","Activo","UNC.CUAD.BS.901",30572871,24,0,"[]"
"A09160280",242982,71432516,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV RIO VERDE II","Planeación","Activo","UNC.CUAD.BS.902",30572881,1,0,"[]"
"A09160280",242982,71432516,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV RIO VERDE II","Planeación","Activo","UNC.CUAD.BS.103",30572867,3,0,"[]"
"A09160280",242982,71432516,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV RIO VERDE II","Planeación","Activo","UNC.CUAD.BS.201",30572869,1,0,"[]"
"A09160279",242972,71293568,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV MATEHUALA","Planeación","Activo","UNC.CUAD.BS.101",30572462,21,0,"[]"
"A09160279",242972,71293568,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV MATEHUALA","Planeación","Activo","UNC.CUAD.BS.201",30572466,1,0,"[]"
"A09160279",242972,71293568,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV MATEHUALA","Planeación","Activo","UNC.CUAD.BS.103",30572464,3,0,"[]"
"A09160279",242972,71293568,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV MATEHUALA","Planeación","Activo","UNC.CUAD.BS.902",30572478,1,0,"[]"
"A09160279",242972,71293568,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV MATEHUALA","Planeación","Activo","UNC.CUAD.BS.901",30572468,24,0,"[]"
"A03170067",242958,71293693,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV ISLAS MUJERES","Planeación","Activo","UNC.CUAD.BS.101",30572312,13,0,"[]"
"A03170067",242958,71293693,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV ISLAS MUJERES","Planeación","Activo","UNC.CUAD.BS.103",30572314,3,0,"[]"
"A03170067",242958,71293693,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV ISLAS MUJERES","Planeación","Activo","UNC.CUAD.BS.901",30572318,16,0,"[]"
"A03170067",242958,71293693,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV ISLAS MUJERES","Planeación","Activo","UNC.CUAD.BS.902",30572328,1,0,"[]"
"A03170067",242958,71293693,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV ISLAS MUJERES","Planeación","Activo","UNC.CUAD.BS.201",30572316,1,0,"[]"
"A09160275",242949,71293600,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV FELIPE CARRILLO PUERTO","Operativo","Activo","UNC.CUAD.BS.902",30572250,1,0,"[1]"
"A09160275",242949,71293600,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV FELIPE CARRILLO PUERTO","Operativo","Activo","UNC.CUAD.BS.101",30572234,13,3,"[3]"
"A09160275",242949,71293600,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV FELIPE CARRILLO PUERTO","Operativo","Activo","UNC.CUAD.BS.103",30572236,3,3,"[3]"
"A09160275",242949,71293600,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV FELIPE CARRILLO PUERTO","Operativo","Activo","UNC.CUAD.BS.901",30572243,16,0,"[6]"
"A09160275",242949,71293600,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV FELIPE CARRILLO PUERTO","Operativo","Activo","UNC.CUAD.BS.201",30572238,1,0,"[1]"
"A09160274",242937,71293602,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV QUERETARO","Operativo","Activo","UNC.CUAD.BS.103",30571922,3,3,"[3]"
"A09160274",242937,71293602,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV QUERETARO","Operativo","Activo","UNC.CUAD.BS.201",30571924,1,0,"[1]"
"A09160274",242937,71293602,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV QUERETARO","Operativo","Activo","UNC.CUAD.BS.901",30571926,76,0,"[37]"
"A09160274",242937,71293602,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV QUERETARO","Operativo","Activo","UNC.CUAD.BS.902",30571936,1,0,"[1]"
"A09160274",242937,71293602,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV QUERETARO","Operativo","Activo","UNC.CUAD.BS.101",30571920,73,37,"[37]"
"A03170046",242931,71293702,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CERVECERIA OFV GUADALUPE","Planeación","Activo","UNC.CUAD.BS.101",30571844,45,0,"[]"
"A03170046",242931,71293702,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CERVECERIA OFV GUADALUPE","Planeación","Activo","UNC.CUAD.BS.103",30571846,3,0,"[]"
"A03170046",242931,71293702,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CERVECERIA OFV GUADALUPE","Planeación","Activo","UNC.CUAD.BS.201",30571848,1,0,"[]"
"A03170046",242931,71293702,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CERVECERIA OFV GUADALUPE","Planeación","Activo","UNC.CUAD.BS.901",30571850,48,0,"[]"
"A03170046",242931,71293702,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CERVECERIA OFV GUADALUPE","Planeación","Activo","UNC.CUAD.BS.902",30571860,1,0,"[]"
"A09160267",242920,71384256,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","GCM OFV JIUTEPEC","Planeación","Activo","UNC.CUAD.BS.101",30571719,29,0,"[]"
"A09160267",242920,71384256,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","GCM OFV JIUTEPEC","Planeación","Activo","UNC.CUAD.BS.103",30571721,3,0,"[]"
"A09160267",242920,71384256,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","GCM OFV JIUTEPEC","Planeación","Activo","UNC.CUAD.BS.201",30571723,1,0,"[]"
"A09160267",242920,71384256,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","GCM OFV JIUTEPEC","Planeación","Activo","UNC.CUAD.BS.901",30571725,32,0,"[]"
"A09160267",242920,71384256,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","GCM OFV JIUTEPEC","Planeación","Activo","UNC.CUAD.BS.902",30571735,1,0,"[]"
"A09160266",242915,71450147,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","OFV URUAPAN II","Operativo","Activo","UNC.CUAD.BS.101",30571661,13,6,"[6]"
"A09160266",242915,71450147,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","OFV URUAPAN II","Operativo","Activo","UNC.CUAD.BS.201",30571665,1,0,"[1]"
"A09160266",242915,71450147,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","OFV URUAPAN II","Operativo","Activo","UNC.CUAD.BS.901",30571667,16,0,"[9]"
"A09160266",242915,71450147,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","OFV URUAPAN II","Operativo","Activo","UNC.CUAD.BS.902",30571677,1,0,"[1]"
"A09160266",242915,71450147,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","OFV URUAPAN II","Operativo","Activo","UNC.CUAD.BS.103",30571663,3,3,"[3]"
"A09160264",242910,71319810,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV APATZINGAN LA FLORIDA","Planeación","Activo","UNC.CUAD.BS.101",30571603,13,0,"[]"
"A09160264",242910,71319810,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV APATZINGAN LA FLORIDA","Planeación","Activo","UNC.CUAD.BS.103",30571605,3,0,"[]"
"A09160264",242910,71319810,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV APATZINGAN LA FLORIDA","Planeación","Activo","UNC.CUAD.BS.201",30571607,1,0,"[]"
"A09160264",242910,71319810,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV APATZINGAN LA FLORIDA","Planeación","Activo","UNC.CUAD.BS.901",30571609,16,0,"[]"
"A09160264",242910,71319810,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV APATZINGAN LA FLORIDA","Planeación","Activo","UNC.CUAD.BS.902",30571619,1,0,"[]"
"A09160260",242887,71293718,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV LA PIEDAD","Operativo","Activo","UNC.CUAD.BS.103",30571118,3,3,"[3]"
"A09160260",242887,71293718,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV LA PIEDAD","Operativo","Activo","UNC.CUAD.BS.201",30571120,1,0,"[1]"
"A09160260",242887,71293718,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV LA PIEDAD","Operativo","Activo","UNC.CUAD.BS.101",30571116,13,7,"[7]"
"A09160260",242887,71293718,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV LA PIEDAD","Operativo","Activo","UNC.CUAD.BS.902",30571132,1,0,"[1]"
"A09160260",242887,71293718,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV LA PIEDAD","Operativo","Activo","UNC.CUAD.BS.901",30571122,16,0,"[10]"
"A09160261",242883,71305853,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM PUERTO VALLARTA JALISCO","Operativo","Activo","UNC.CUAD.BS.101",30571031,45,15,"[16]"
"A09160261",242883,71305853,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM PUERTO VALLARTA JALISCO","Operativo","Activo","UNC.CUAD.BS.902",30571047,1,0,"[1]"
"A09160261",242883,71305853,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM PUERTO VALLARTA JALISCO","Operativo","Activo","UNC.CUAD.BS.201",30571035,1,0,"[1]"
"A09160261",242883,71305853,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM PUERTO VALLARTA JALISCO","Operativo","Activo","UNC.CUAD.BS.901",30571037,48,0,"[16]"
"A09160261",242883,71305853,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM PUERTO VALLARTA JALISCO","Operativo","Activo","UNC.CUAD.BS.103",30571033,3,1,"[]"
"A03170044",242875,71293641,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV OCOTLAN","Planeación","Activo","UNC.CUAD.BS.101",30570934,21,0,"[]"
"A03170044",242875,71293641,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV OCOTLAN","Planeación","Activo","UNC.CUAD.BS.901",30570940,24,0,"[]"
"A03170044",242875,71293641,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV OCOTLAN","Planeación","Activo","UNC.CUAD.BS.201",30570938,1,0,"[]"
"A03170044",242875,71293641,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV OCOTLAN","Planeación","Activo","UNC.CUAD.BS.103",30570936,3,0,"[]"
"A03170044",242875,71293641,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV OCOTLAN","Planeación","Activo","UNC.CUAD.BS.902",30570950,1,0,"[]"
"A09160258",242871,71293680,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV LEON","Planeación","Activo","UNC.CUAD.BS.101",30570853,45,0,"[]"
"A09160258",242871,71293680,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV LEON","Planeación","Activo","UNC.CUAD.BS.103",30570855,3,0,"[]"
"A09160258",242871,71293680,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV LEON","Planeación","Activo","UNC.CUAD.BS.201",30570857,1,0,"[]"
"A09160258",242871,71293680,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV LEON","Planeación","Activo","UNC.CUAD.BS.902",30570869,1,0,"[]"
"A09160258",242871,71293680,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV LEON","Planeación","Activo","UNC.CUAD.BS.901",30570859,48,0,"[]"
"A09160256",242860,71293615,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV DELICIAS","Planeación","Activo","UNC.CUAD.BS.101",30570656,27,0,"[]"
"A09160256",242860,71293615,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV DELICIAS","Planeación","Activo","UNC.CUAD.BS.103",30570658,3,0,"[]"
"A09160256",242860,71293615,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV DELICIAS","Planeación","Activo","UNC.CUAD.BS.201",30570660,1,0,"[]"
"A09160256",242860,71293615,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV DELICIAS","Planeación","Activo","UNC.CUAD.BS.901",30570662,30,0,"[]"
"A09160256",242860,71293615,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV DELICIAS","Planeación","Activo","UNC.CUAD.BS.902",30570672,1,0,"[]"
"A09160226",242854,71293614,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV PARRAL","Operativo","Activo","UNC.CUAD.BS.101",30570588,5,5,"[5]"
"A09160226",242854,71293614,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV PARRAL","Operativo","Activo","UNC.CUAD.BS.103",30570590,3,3,"[3]"
"A09160226",242854,71293614,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV PARRAL","Operativo","Activo","UNC.CUAD.BS.201",30570592,1,0,"[1]"
"A09160226",242854,71293614,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV PARRAL","Operativo","Activo","UNC.CUAD.BS.901",30570594,8,0,"[8]"
"A09160226",242854,71293614,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV PARRAL","Operativo","Activo","UNC.CUAD.BS.902",30570604,1,0,"[1]"
"A09160241",242842,71342540,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","GCM OFV ENSENADA","Operativo","Activo","UNC.CUAD.BS.101",30570359,29,15,"[15]"
"A09160241",242842,71342540,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","GCM OFV ENSENADA","Operativo","Activo","UNC.CUAD.BS.902",30570375,1,0,"[1]"
"A09160241",242842,71342540,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","GCM OFV ENSENADA","Operativo","Activo","UNC.CUAD.BS.103",30570361,3,3,"[3]"
"A09160241",242842,71342540,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","GCM OFV ENSENADA","Operativo","Activo","UNC.CUAD.BS.201",30570368,1,0,"[1]"
"A09160241",242842,71342540,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","GCM OFV ENSENADA","Operativo","Activo","UNC.CUAD.BS.901",30570370,32,0,"[18]"
"A09160218",242832,71293546,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV MEXICALI VALLE","Operativo","Activo","UNC.CUAD.BS.101",30570150,29,3,"[3]"
"A09160218",242832,71293546,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV MEXICALI VALLE","Operativo","Activo","UNC.CUAD.BS.103",30570152,3,3,"[3]"
"A09160218",242832,71293546,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV MEXICALI VALLE","Operativo","Activo","UNC.CUAD.BS.901",30570156,32,0,"[6]"
"A09160218",242832,71293546,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV MEXICALI VALLE","Operativo","Activo","UNC.CUAD.BS.201",30570154,1,0,"[1]"
"A09160218",242832,71293546,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV MEXICALI VALLE","Operativo","Activo","UNC.CUAD.BS.902",30570166,1,0,"[1]"
"A09160221",242822,71381306,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","GCM AGUASCALIENTES GREMIAL","Operativo","Activo","UNC.CUAD.BS.201",30569994,1,0,"[1]"
"A09160221",242822,71381306,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","GCM AGUASCALIENTES GREMIAL","Operativo","Activo","UNC.CUAD.BS.101",30569999,37,33,"[33]"
"A09160221",242822,71381306,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","GCM AGUASCALIENTES GREMIAL","Operativo","Activo","UNC.CUAD.BS.103",30570001,3,3,"[3]"
"A09160221",242822,71381306,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","GCM AGUASCALIENTES GREMIAL","Operativo","Activo","UNC.CUAD.BS.901",30570003,40,0,"[33]"
"A09160221",242822,71381306,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","GCM AGUASCALIENTES GREMIAL","Operativo","Activo","UNC.CUAD.BS.902",30570005,1,0,"[1]"
"A09160180",242575,71293673,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV MATAMOROS","Planeación","Activo","UNC.CUAD.BS.201",30560599,1,0,"[]"
"A09160180",242575,71293673,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV MATAMOROS","Planeación","Activo","UNC.CUAD.BS.101",30560601,17,10,"[]"
"A09160180",242575,71293673,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV MATAMOROS","Planeación","Activo","UNC.CUAD.BS.103",30560603,3,0,"[]"
"A09160180",242575,71293673,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV MATAMOROS","Planeación","Activo","UNC.CUAD.BS.901",30560605,20,0,"[]"
"A09160180",242575,71293673,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CCM OFV MATAMOROS","Planeación","Activo","UNC.CUAD.BS.902",30560615,1,0,"[]"
"A05160571",230707,71561340,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CEDIS HERMOSILLO II","Operativo","Activo","UNC.CUAD.BS.901",30246600,205,0,"[]"
"A05160571",230707,71561340,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CEDIS HERMOSILLO II","Operativo","Activo","UNC.CUAD.BS.902",30246613,1,0,"[]"
"A04160455",228426,71561340,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CEDIS HERMOSILLO II","Operativo","Activo","UNC.CUAD.BS.902",30177070,1,0,"[]"
"A04160455",228426,71561340,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CEDIS HERMOSILLO II","Operativo","Activo","UNC.CUAD.BS.901",30177072,205,0,"[136]"
"A04160453",228422,71561340,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CEDIS HERMOSILLO II","Operativo","Activo","UNC.CUAD.BS.101",30176996,202,141,"[136]"
"A04160453",228422,71561340,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CEDIS HERMOSILLO II","Operativo","Activo","UNC.CUAD.BS.201",30177000,1,0,"[]"
"A04160453",228422,71561340,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","CEDIS HERMOSILLO II","Operativo","Activo","UNC.CUAD.BS.103",30176998,3,0,"[]"
"A11190539",398185,71421014,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","BODEGA DINAPROM","Implementación","Activo","UNC.CUAD.BS.103",36701677,3,0,"[3]"
"A11190539",398185,71421014,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","BODEGA DINAPROM","Implementación","Activo","UNC.CUAD.BS.101",36701679,12,0,"[12]"
"A11190539",398185,71421014,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","BODEGA DINAPROM","Implementación","Activo","UNC.CUAD.BS.201",36701681,1,0,"[1]"
"A11190539",398185,71421014,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE C.V.","BODEGA DINAPROM","Implementación","Activo","UNC.CUAD.BS.902",36701683,1,0,"[1]"
"A09180519",337344,70142322,"SERVICIO PAN AMERICANO DE PROTECCION","SERPAPROSA TV PUEBLA 1","Operativo","Activo","UNC.CUAD.BS.101",33529663,57,56,"[]"
"A09180519",337344,70142322,"SERVICIO PAN AMERICANO DE PROTECCION","SERPAPROSA TV PUEBLA 1","Operativo","Activo","UNC.CUAD.BS.103",33529665,1,1,"[]"
"A08181225",335521,70142322,"SERVICIO PAN AMERICANO DE PROTECCION","SERPAPROSA TV PUEBLA 1","Operativo","Activo","UNC.CUAD.BS.902",33490710,1,0,"[1]"
"A03182054",311694,71644273,"SERVICIO PAN AMERICANO DE PROTECCION","CORPORATIVO INSURGENTES SUR","Operativo","Activo","UNC.CUAD60.BS.201",32832856,1,0,"[1]"
"A10170581",291230,71644273,"SERVICIO PAN AMERICANO DE PROTECCION","CORPORATIVO INSURGENTES SUR","Operativo","Activo","UNC.CUAD60.BS.205",32220308,130,0,"[130]"
"A10170581",291230,71644273,"SERVICIO PAN AMERICANO DE PROTECCION","CORPORATIVO INSURGENTES SUR","Operativo","Activo","UNC.CUAD60.BS.104",32220302,2,2,"[2]"
"A10170581",291230,71644273,"SERVICIO PAN AMERICANO DE PROTECCION","CORPORATIVO INSURGENTES SUR","Operativo","Activo","UNC.CUAD60.BS.901",32220310,478,0,"[478]"
"A10170581",291230,71644273,"SERVICIO PAN AMERICANO DE PROTECCION","CORPORATIVO INSURGENTES SUR","Operativo","Activo","UNC.CUAD60.BS.203",32220306,462,0,"[462]"
"A10170581",291230,71644273,"SERVICIO PAN AMERICANO DE PROTECCION","CORPORATIVO INSURGENTES SUR","Operativo","Activo","UNC.CUAD60.BS.902",32220322,2,0,"[2]"
"A10170581",291230,71644273,"SERVICIO PAN AMERICANO DE PROTECCION","CORPORATIVO INSURGENTES SUR","Operativo","Activo","UNC.CUAD60.BS.101",32220298,346,345,"[346]"
"A10170581",291230,71644273,"SERVICIO PAN AMERICANO DE PROTECCION","CORPORATIVO INSURGENTES SUR","Operativo","Activo","UNC.CUAD60.BS.103",32220300,130,130,"[130]"
"A10170581",291230,71644273,"SERVICIO PAN AMERICANO DE PROTECCION","CORPORATIVO INSURGENTES SUR","Operativo","Activo","UNC.CUAD60.BS.201",32220304,1,0,"[1]"
"A09170790",288267,70142316,"SERVICIO PAN AMERICANO DE PROTECCION","SERPAPROSA TV TLALNEPANTLA","Operativo","Activo","UNC.CUAD60.BS.103",32065332,10,10,"[10]"
"A09170790",288267,70142316,"SERVICIO PAN AMERICANO DE PROTECCION","SERPAPROSA TV TLALNEPANTLA","Operativo","Activo","UNC.CUAD60.BS.101",32065334,212,155,"[212]"
"A09170790",288267,70142316,"SERVICIO PAN AMERICANO DE PROTECCION","SERPAPROSA TV TLALNEPANTLA","Operativo","Activo","UNC.CUAD60.BS.901",32065340,222,0,"[222]"
"A09170790",288267,70142316,"SERVICIO PAN AMERICANO DE PROTECCION","SERPAPROSA TV TLALNEPANTLA","Operativo","Activo","UNC.CUAD60.BS.203",32065338,220,0,"[220]"
"A09170790",288267,70142316,"SERVICIO PAN AMERICANO DE PROTECCION","SERPAPROSA TV TLALNEPANTLA","Operativo","Activo","UNC.CUAD60.BS.201",32065336,1,0,"[1]"
"A09170790",288267,70142316,"SERVICIO PAN AMERICANO DE PROTECCION","SERPAPROSA TV TLALNEPANTLA","Operativo","Activo","UNC.CUAD60.BS.902",32065345,1,0,"[1]"
"A07180201",327240,71607320,"VICHISA, S.A. DE C.V","PLANTA VICHISA CHIHUAHUA","Operativo","Activo","UNC.CUAD.BS.102",33273507,1,0,"[]"
